m/z meas.,RT [min],Area: B6_1_ML_polar_HILIC_pos_01.raw (F1),Area: B6_2_ML_polar_HILIC_pos_01.raw (F2),Area: B6_3_ML_polar_HILIC_pos_01.raw (F3),Area: B6_14_ML_polar_HILIC_pos_01.raw (F4),Area: B6_15_ML_polar_HILIC_pos_01.raw (F5),Area: B6_16_ML_polar_HILIC_pos_01.raw (F6),Area: B6_26_ML_polar_HILIC_pos_01.raw (F7),Area: B6_27_ML_polar_HILIC_pos_01.raw (F8),Area: B6_28_ML_polar_HILIC_pos_01.raw (F9),Area: B6_32_ML_polar_HILIC_pos_01.raw (F10),Area: B6_33_ML_polar_HILIC_pos_01.raw (F11),Area: B6_34_ML_polar_HILIC_pos_01.raw (F12),Area: FVB_4_ML_polar_HILIC_pos_01.raw (F14),Area: FVB_5_ML_polar_HILIC_pos_01.raw (F15),Area: FVB_6_ML_polar_HILIC_pos_01.raw (F16),Area: FVB_17_ML_polar_HILIC_pos_01.raw (F17),Area: FVB_18_ML_polar_HILIC_pos_01.raw (F18),Area: FVB_19_ML_polar_HILIC_pos_01.raw (F19),Area: FVB_29_ML_polar_HILIC_pos_01.raw (F20),Area: FVB_30_ML_polar_HILIC_pos_01.raw (F21),Area: FVB_31_ML_polar_HILIC_pos_01.raw (F22),Area: FVB_35_ML_polar_HILIC_pos_01.raw (F23),Area: FVB_36_ML_polar_HILIC_pos_01.raw (F24),Area: FVB_37_ML_polar_HILIC_pos_01.raw (F25)
561.37212,0.895,8310.34457768876,8490.14446099907,2953843.49794942,9160.00991243299,8421.78762402023,13480.6364903328,8095.90562574821,8734.27617627,7926.30540875347,8366.45718062924,8762.48118760221,13614.2754552316,12737.1816966042,12532.8967291771,8280.54289557763,14360.4067371457,10221.9436208672,8407.06002122523,8661.92001330278,12709.6169129034,8437.20869311129,9087.0116390752,8785.11320554347,8278.66206468297
349.31873,0.706,660213.114813718,66676.6424266637,630869.679024064,984497.428311546,260869.014383886,337153.250301324,307692.064738768,395871.230419912,304736.691465774,595443.028271984,357819.653326766,850305.823066961,352475.392614704,822178.697017973,238305.829547072,316847.785702539,213608.443466739,326620.739350258,424450.862768567,318372.981105631,329736.975613679,492563.624092835,406003.062334518,382741.328292637
869.69382,0.661,8168.77204110302,5899.39507985776,134728886.574664,80302.3009192638,20478.0226620705,18806.3099846839,5130.55396760413,10814.7431571466,19606.6550951765,45828.399081079,7116.87841721584,20660.300393347,43097.3700471947,32798.7463794195,35105.9765090707,19552.5528405195,14583.1651301429,16687.5702679591,16135.4946555361,15454.0226670176,9017.40727637866,33624.869423917,14907.5684192924,31972.7673781061
886.37996,0.693,79341.4698126572,67813.6051114052,12415436.4107906,56900.2606411548,39671.492984977,48871.6070812852,5160.70651905571,49245.1094918241,62788.1249970765,54951.8625994054,14698.380397294,57376.8324314896,76927.9539884169,54777.0563501334,52666.6713469574,59987.2799957189,56931.8527053326,66918.0569813362,54643.7221341326,55066.1286274246,40841.9132783178,56534.9808001315,58423.4847991802,49663.1629775497
371.33953,1.639,114185.339273495,95770.0062705275,211677.101642684,66705.8277572212,114232.457868924,2997443.91398036,113930.620403991,99704.2568796496,115592.853939176,1477929.81498216,143123.699329314,299099.414682088,53986.9053552571,96705.2219497848,98759.5800633066,70920.6954428492,108568.14941896,83018.3206900712,103493.867783683,101376.360013342,94981.5234876082,68022.1453294515,73652.9120314101,105678.692926479
517.3463,0.856,5884.4951307252,6204.34941769663,2465781.38928841,7457.02895805311,5726.38054452945,6193.38550021019,8701.09545672939,6527.68737851008,5803.46031445212,9732.4312873122,11110.1190602924,11027.2641743762,5930.56624428287,8980.98622888183,11045.9995661732,13485.4500884388,5814.14525994631,5866.49238915001,6105.31874639209,5840.24800850393,10299.6215300454,6168.40788639191,5717.28762378376,5943.56525539411
345.33926,0.853,68166.0788462737,77440.634823226,20216.2719662672,7919.19447213102,62735.6631341714,40129.4994932986,5562.18402947621,69154.5099467997,6173.55121499267,51812.5856957873,6698.26858802222,4759.51812156981,4623.63086864813,38958.5523730027,6407.9689215535,57823.6060687026,49434.0956005968,41721.2626053719,7335.40746321724,51274.8060290594,54483.1473826504,8005.44071109062,51334.5607900577,85561.0446234473
291.06551,0.677,39391.9139304274,40566.009461409,32434071.3282604,55048.9435307121,38380.7341565934,47281.5116865555,5966.04153880382,46005.6446856805,60745.2392733574,53163.9389179558,4982.49211108327,55510.0094955927,74086.2271441343,52994.8201962388,50953.0990589569,52651.9391376438,55079.5077098097,64369.9347482996,51564.3407309291,53274.4871659432,36018.4589790345,54695.5485002708,52182.6229577356,48047.3133778636
297.17833,0.769,9106.85006598479,12636.9965234473,2017124.21430173,8677.42237382125,8075.36250855801,7809.24431822078,39682.2958299918,17462.4806087836,15167.6643441438,7587.78584056043,11416.0033443239,21600.4954060917,14456.791525584,15530.0964438988,9535.96682262,22683.0378344939,6575.18720426001,7065.79822314734,8905.27167412521,16708.2475612825,18450.634986353,23797.0613296115,6832.88869283982,21991.9783261274
472.1917,0.888,3305.49539707361,3524.74198751585,2071164.02197792,3511.4976910408,3292.51853312086,3373.06589537766,3361.07101794621,3246.32497234477,3281.53564579698,3314.5285390948,3637.80445652451,3550.76899441772,3551.05479957093,4123.26349421025,3270.0636923792,3344.86680731955,3401.99414948865,3430.73408385045,3224.92452452344,3235.51700687496,3401.60593701819,3426.30496391003,3211.90174946139,3397.10165040454
568.20464,1.004,3669.21617262505,3514.94347710196,2075289.84455036,4078.18417094682,3589.54161412791,3661.24533011805,3750.66859639067,3611.65842041188,3439.62274673748,3699.35538339069,4076.07716480952,3692.06425838274,3585.11001613377,4199.77319319797,3633.31911008263,3413.58826068147,3508.7671266518,3660.68811799187,3958.35029063998,3277.77653310724,3546.42812128989,3822.38405881627,3465.8696569847,3548.88599942997
779.62685,0.655,4842.90727604569,5550.45408541922,76113865.8126312,42106.9392684112,66153.1153471664,7274.13816767355,10793.6980399056,5441.23070780144,10938.1948689699,14537.3935877541,4606.76953038711,15806.338725109,8374.14848006248,37172.0793521021,9064.75145927989,7180.13039537136,7643.8192058521,10261.4226367914,6291.58190754567,5443.15953434346,4807.73029193799,10495.1286940999,9277.87297071647,16895.9386560631
911.70435,0.667,14487.7760083948,15908.2494835082,97176567.6192531,47982.1403713504,33059.5246567195,30702.364101755,5493.91438940293,28414.9682081656,44987.6373076079,56192.4946261975,4993.62240207116,47442.3719281952,58414.4464646068,39824.8107891086,45182.0288779747,30616.8465341152,37440.3436872246,47411.5705741212,29740.4838558224,24180.1573457592,18587.1859550278,41677.1697112078,40452.1696995713,41995.7267900881
473.3199,0.824,9290.03093366332,8084.14551075545,2116099.32467879,7789.14109668725,9639.99243199401,6095.59187864302,9796.72575401701,7282.23835505345,9332.7880033345,7385.47681482286,6911.92563979594,6243.59436449115,7801.44826692645,7623.4943747775,5515.40006197167,7646.17875003853,8408.61871107578,10409.0377031069,6367.73174961325,9637.38825482621,5726.45056574029,7351.77548898584,5704.79561568786,15139.4847306165
467.38201,0.805,210741.194488756,98608.7195424933,179939.606618771,423904.211052954,220959.843404036,743355.740041641,9607.20208938413,218319.938885192,322354.606695067,2125090.97358638,6157.32808580191,987193.778485415,66900.4188123104,307756.271147391,76791.2847941117,147271.877766646,107607.806855375,154127.062391364,163115.72468012,152589.275263893,144225.254114473,272721.54796073,179671.560366781,224363.472428655
379.32938,0.724,260315.489421715,147936.209307724,527627.107517022,678883.991904652,314851.014989859,655140.299195375,26422.8803266736,270443.600737415,220880.816447956,2145261.33587828,255373.394624825,1125222.22497208,121962.978770815,694137.11363043,108741.18486986,214871.974942836,105666.376145453,351776.952659369,203501.49147168,205635.284690538,184598.78649202,250488.232455298,220348.852995251,224483.350167253
554.25835,0.772,7326.97839007385,7132.37684622286,2147695.92985349,7364.92946188927,6381.54636929218,6062.76380750063,33936.8880099849,6796.11376402463,6170.13114587027,6292.30117214127,8317.61335329889,5396.58728503809,7041.45792468202,9485.43691078095,7177.78375645371,5754.90765978957,5623.19762827351,5646.40915298918,6451.93690346226,6283.00149714603,7245.44237297251,6185.05356243917,5843.58776384952,5969.76660857946
467.23653,0.888,3471.81424488316,3702.09241635281,2191056.19326797,3688.18172169377,3458.18443884412,3542.78461100546,3530.18620098527,3409.66660927271,3446.64893808536,3481.30189722508,3820.84372086632,3729.42899452308,3729.72918020873,4330.72904814185,3434.59976345098,3513.16666154483,3573.16841513691,3603.35442404881,3387.1893794878,3425.28014369007,3572.76066942165,3598.70244912395,3373.51135228245,3568.02974574766
823.6522,0.658,6095.1722234529,5827.03497280398,87996322.891839,19281.3249651158,18109.5659434065,12231.4645530275,4985.97878154735,6396.3707410398,19366.1660886854,22749.3853331224,4642.70847752024,20406.8877081498,11219.7542392595,10444.0821057738,12153.6202450576,10697.034359569,14404.2926566578,10341.475420683,10965.4839481181,7908.09642740743,5523.39792203589,16961.7464419247,14724.7169180572,21279.511995499
313.2097,1.124,17739.5788725767,25539.692684212,2194426.23471644,41786.2707670981,39344.7377092532,27445.4710196432,20156.6041421017,33087.712370083,31468.5219888612,24202.6036150795,36863.7204986696,60798.6990081006,34496.3354298944,22135.4051296306,37539.985795005,48277.5169133608,31339.7116340443,46060.2191611755,35391.8169967939,36536.4179821466,31509.3985799632,33221.4568921661,31445.4063894871,32242.7256934607
429.29347,0.788,8413.1669492325,11240.2084326702,2231984.79974579,10388.8204962393,12544.1705322634,12160.0504509625,46397.1224093429,7499.79889660456,8750.40506367118,8267.80688968947,11131.3268171682,7839.86794201994,8876.06382046237,13110.2004887677,13634.2524529243,8399.01253448499,7369.21772609794,12392.8416067336,12810.5058325794,7573.29197793052,9048.84402595663,7808.83813838471,10271.7528706563,8626.64827556882
871.70933,0.662,5737.37693508642,5484.97972284832,101812334.276084,29002.3378374335,15492.6986101873,17411.3028351011,4770.14746399494,10055.0388847991,18229.3445640051,33299.6181244778,4370.17487918742,19208.9743425347,20292.9209288981,15490.398305609,20589.493666186,10069.1032112707,13558.7401675955,15515.3169612043,10321.7944267296,11994.7715450654,6629.35131081059,15966.0677741364,13860.3550686021,20030.3743416962
323.05902,0.718,1799401.28454587,2277803.13405802,438762.04042662,274937.993284635,463399.119726726,434367.197205965,209769.974792416,404905.65093011,425135.534888621,363087.99516316,467195.954028721,450888.938930625,2369145.18844199,1912030.54427509,2140296.55151165,695586.430984308,547854.020558701,674965.432437701,506490.721661683,345444.516878419,235712.222824136,531289.753182129,407729.999688065,442971.538281255
591.3828,1.072,4802.21349147735,4493.67328228041,2392775.78251347,5162.90070419997,4819.14391208068,5117.63219362195,4312.99747705067,4356.72819107336,4804.90879036406,4748.18866946628,4083.18441798525,4730.36763893756,4386.93975682153,4749.64207855142,4932.20097907448,4575.19862501472,4763.50092697689,5094.29478202038,5421.91473209117,4631.68153525217,4763.32298149979,4702.80005815717,4266.75055323337,4485.15581616039
523.36405,5.201,1944515.01205262,909896.063204626,752063.4405518,432321.767804333,2159733.44798868,1461380.09600726,666135.797606005,658838.961845832,1158609.54913363,2395617.20680619,767365.635025075,1508164.52922197,982404.822912188,867088.451848721,1602910.26793091,957083.046040906,1689652.73405071,1534636.71917428,1173088.15763258,780590.586365097,1817858.08238554,1220170.80861201,1836065.56366972,958835.409761755
430.37684,0.729,840413.612086616,1625530.64896353,580596.973846138,732109.017407649,512494.29202783,825324.722811285,1135193.74605442,1574242.49325502,1747741.15175621,1458990.9885879,1146972.52295726,746324.102299257,1094638.52915482,673683.286370453,967654.34379864,869473.140020863,664749.475407517,988528.911910009,1527291.67241802,2400077.87711783,2000424.16972909,1907605.06244382,433540.697598007,2204018.8518558
357.30306,0.717,984185.394086227,1043943.88779413,552409.137527538,2405595.79641541,1203147.6368309,1110767.83211985,665466.176980663,690110.283002319,684399.911006449,683067.161406521,528417.252317045,428521.221819827,1228740.69895326,1121000.83669339,1138497.00533265,968822.926977905,897074.622164936,1046979.33347762,810623.777362933,767424.797312012,955452.366642949,685065.418167826,415638.340619887,646837.145596951
1294.35662,0.692,3431520.47973306,4816206.38445402,584671.353353811,4963900.96048708,3636344.73524897,4338227.90666906,3055973.1961691,3157524.32766946,5841077.16145637,4135013.81800077,4261292.37853031,3160835.76332772,3667216.01512231,4948168.18368375,3550839.15902225,4391597.89377959,2193289.22516561,4356984.36886309,4198914.12262322,3870773.60970124,4022836.77264989,3585669.89946946,6694862.37591322,5363543.47984883
529.34654,0.971,3433.61810842528,3153.11813944899,6145605.39986495,3540.62613698343,3654.46421663638,3144.70373277241,3238.620689772,3065.10701542619,2962.26001527309,3234.44589114415,3151.46961924806,3081.62434569681,3140.31912091728,3592.46971450826,3091.55682469578,3500.75612461029,3324.95858445316,3248.73518060779,3136.21739639626,3446.52363778646,3261.05608596241,3282.4470389112,3131.09284078285,3156.87907924176
365.20433,0.74,19091.8858949703,17406.6948765033,5411627.45614388,12848.0135683187,10236.1083394485,12058.5008900948,10369.9227293479,11708.381185617,10976.1963093217,12103.077181689,54321.4021570632,13231.3070800549,14633.1071810223,19258.4789678074,15871.6469306013,10583.6022427181,11210.5780747665,12004.9375828463,12512.6360902349,13425.4776912013,16129.4707514193,13745.285614773,10015.8014687944,12611.6527795554
887.70427,0.691,75723.0607576927,64720.9303303067,29981516.266594,54305.2946187211,37862.2538849232,46642.791986088,4925.34981035523,46999.2606246595,59924.6398540596,52445.7542844681,9381.15372737016,54760.1321043404,73419.6145796709,52278.9201652401,50264.7803693054,57251.5288477792,54335.4459103577,63866.2241391462,52151.6667256057,52554.8091507652,38979.2965511853,53956.6735550998,55759.0513456648,47398.2485634299
197.17789,0.747,5840601.80324491,8214639.8397637,12208735.2785429,23816934.9989425,15360618.3430915,14400299.7106173,62397.9433978649,5425533.11599978,4427800.12575741,10296986.3531582,92455.6274849628,4379716.91810953,14562060.3669149,24994422.2223059,30574310.1918175,6615732.43768138,3546398.87439416,4364629.63830489,2008875.51576829,4510503.44854169,18555045.90697,4175902.09696939,4849301.28563556,11060435.5317766
902.68724,0.691,77729.6346585315,66435.9604458268,30870207.7265488,55744.3223834331,38865.5600074204,47878.7722558373,5055.86590786991,48244.6869027908,61512.573795783,53835.5063719301,9629.74349699573,56211.212538591,75365.1498096404,53664.2513406832,51596.7391598143,58768.6284264225,55775.2726495732,65558.6055249543,53533.6258314547,53947.4510665871,40012.2030178553,55386.463263128,57236.6019893685,48654.2475624295
1367.37453,0.661,3749142.47759343,4803379.23436095,221219.374407512,5181928.99385751,3899619.09632551,4748661.19354263,3143464.19402902,3329844.84441283,6235877.15473607,4209624.20045068,4418222.60179046,3614152.24933189,4167791.93208255,5190481.68376618,3693466.52388693,4676377.05370785,2491018.92571652,5067362.61300672,4717662.2885654,4707632.66070243,4203132.32263289,3652665.48812284,7579415.57071605,5660697.44024262
1127.30756,0.667,2788766.35922555,3069378.16139343,284892.284023338,5718757.19595283,3483407.63398135,3956192.31502456,6774.00452580374,2570276.96683253,4105471.91926333,4116645.34160999,4024029.8564692,2445059.69334465,3374172.65175274,2998537.84692458,3084992.84461637,3384424.75275491,2278896.68422829,3633400.6864884,3504307.75924654,3359534.21876076,2731923.57927586,3022999.87541659,4267040.04656689,4076619.19664035
843.67827,0.688,68875.8738531912,55663.2266971245,32944685.8265383,49394.7891737781,34438.5950103125,42425.1611708401,4479.97966308306,42749.3964663657,54506.0103750075,47703.3960340214,5098.59106987795,49808.4984054144,66780.7146401646,47551.6477338949,45719.6346440993,52074.6129298713,49422.2140630851,58091.1805897993,47435.9010674509,47802.5897160914,35454.6301388487,49077.6918435819,50717.0913091685,43112.3062941608
945.43047,0.745,14514.1253337024,13916.6331748272,34801195.098631,10622.118781872,10060.6140225771,10755.0879249421,17221.5836218888,10896.0872500367,10788.0134561052,11416.0842503007,49609.8965619584,12114.1669130522,12685.555783909,16966.9086064837,14667.2491067405,10402.1502705397,9684.95268154652,10592.5484123117,11693.198173724,13195.3028085255,15852.9369011367,13509.6277427407,8367.00206763317,12395.4306260015
418.21138,0.927,24806.0282517235,21715.4962642903,35164377.5235858,27423.3830165978,24798.8613296133,22337.838398128,23787.3891834036,23149.5609604204,21846.4856502742,21469.870815757,21857.1992603803,23234.8849727738,27383.6985301228,24019.0010972809,22235.5261152963,21733.7167229425,20969.5445568813,21387.018105352,22278.1924746379,22902.369575114,22601.2900511376,23183.4537218473,22348.7610068404,23114.2746955136
639.29964,0.714,75168.9473047244,64247.3264132727,29688848.4124102,30119.4490825398,25309.1149474082,34084.311744887,4604.90589601365,44828.6098554194,38057.8927807023,27800.7664487728,53888.8438793942,29216.218424433,62191.0848138674,43827.7326518225,35113.3511917885,42559.0304259874,35790.2131797352,51655.0432967572,39755.2412374262,50366.9089377068,38482.852836961,40949.996879078,36309.2764956253,24639.4683935064
584.24754,0.761,57528.2663823493,55160.0432006654,35954219.2256933,42101.8879731976,38314.3347318947,42628.9251943388,157248.83108386,42429.0602577791,40393.8638653641,43210.1006568164,176307.669981512,45474.7238309829,49959.8569845476,63569.7309535197,55104.3275762017,40159.352147696,38387.3313034379,41984.6826950306,46347.2240960728,50328.8708867009,62834.7872174897,48367.4873686894,33163.4950575201,47266.4383653726
1053.28859,0.662,3654972.90342839,30610.8857977301,513596.078171002,6424738.63470284,3960536.85266227,4422343.0280721,8776.84425635933,3095797.28337083,4766024.32334931,4843498.72006626,4591392.08147373,2752956.0567028,3952053.15845052,3842238.81218668,3637679.95119866,4190744.4503627,2645296.42611862,4394381.48458998,4206302.99999978,4260933.5512111,2909993.16636919,3597718.87058544,4726664.16997206,4495411.89024367
1293.35587,0.659,4349078.88279767,5780273.50141267,677898.488720319,6252981.36774023,4354195.61890569,5298462.33586188,3429474.99754746,3746526.79869147,7081861.27379381,5102500.67283227,5350049.33090396,4081129.92379107,4577388.41362219,6254211.0948786,4345597.03869762,5435876.33626731,2676332.08560261,5510419.62145947,5286002.55507882,4714761.4587739,4756777.78443708,4306660.38129087,8047753.65758657,6476952.00380586
275.26093,0.724,38858.3013588052,49843.7305616139,488839.491842862,26970.095064477,65829.4029830965,27237.0504895301,17199.1064426977,25800.6894896047,20176.8322298314,23840.4897144666,52367.5585800092,17034.2018886337,78477.203242933,32255.653250213,22086.3768385205,50189.0353244714,19925.9565204605,30450.0967412332,37670.7133600616,50767.0058532369,47272.3997055993,41380.3624235541,31361.0492700231,14619.6447892208
463.2412,0.718,73103.6655387875,71386.256665325,39860171.216899,43559.850954796,21646.0437411933,31330.7012982081,5116.5863634224,38569.9187104301,42286.7480073595,23624.5114036641,59876.7770634785,32462.6188149972,51641.1858415251,40248.381185407,39015.0196201609,47288.0357678087,39767.0920610863,49220.7746535919,44172.6996779827,42368.6871888279,36906.8130252825,35883.8966622074,40343.8318129529,27377.3168944294
771.61913,0.681,51244.481027694,49519.39790082,40153763.1095748,47180.5761048557,32894.8210936168,40523.3746081903,4454.86939501788,39429.8724213431,52062.6773326786,45565.0028007007,4270.32442698299,47575.7400526119,63496.7840235723,45420.0568996723,43670.1671956368,49740.2717890935,47206.771622617,55169.2804706122,45309.4987923012,45659.7499419337,30870.1954305785,46877.6932508094,44723.9502868002,41179.7171764692
1313.62383,0.715,59087.7057035023,57699.5707948103,43417489.3895802,18973.4261290471,17495.9087591326,25323.7542077916,4135.59767516783,31175.0168609631,34179.2289483938,19095.0503907098,48396.7712908164,26238.6523680923,41740.1667713216,32531.6724544255,23718.1173089792,38221.6338969001,32142.6595379519,39783.8142013102,35703.5924185906,34245.4581614504,29830.7737432813,29003.9782525872,32608.8226020697,22128.3410576897
644.26879,0.803,28699.4803657023,28528.0546175351,45524803.6164685,31732.1644050287,27530.9520004094,27979.567412227,97228.1431542005,28041.7064738849,26231.6949267835,30941.9078726405,33542.6188542383,28700.9640102943,31311.8986301535,35929.6884171135,25884.2415434304,31403.8612780855,27553.4642016794,28205.6546449049,27036.0309358314,27389.5683257342,33833.5776201576,28764.3476340348,25837.9778582745,27375.0126681393
815.64674,0.683,102892.634928645,99428.8795185925,48324899.3931539,94732.812110177,66048.7675931278,81365.9677299472,8944.83154329635,80631.6958241539,104535.472791775,91488.9389973818,13303.9496126245,95526.2528670747,127796.149757308,91197.9053996201,87684.3414241081,99872.3672053759,94785.4094980659,111411.365209212,90975.9182753094,91679.1796402355,67997.3914568786,94124.6604750636,109212.84829104,82683.8231343088
693.35609,0.713,88073.7316845706,75277.1189549167,37169111.6952019,43614.2753034277,37624.5811763279,50691.54412012,5461.07845767116,54664.9888186003,55170.0022151518,42615.0049269698,63140.3225242078,44750.2933677217,85394.5861428694,51351.9492333918,49253.1336351419,59265.9375224723,52819.7043608123,60523.0296099615,57650.4207337322,61110.4333792386,45089.4761300762,47980.1722244585,56958.8710155375,38585.9113281351
1219.33685,0.662,5372624.19090674,6948548.31153551,939354.007606018,6899836.45518433,4906132.57558898,6129832.6127188,4206590.95553676,4290149.70771696,9043301.61560283,5949107.7137041,5987948.94051793,4642762.53452092,5175574.66084097,7153791.33393622,5000478.03937822,6461157.89128469,3015284.44931254,6469120.58271898,5956070.68671304,5336140.11792332,5797242.75423488,5333919.82745844,8575572.44960519,7616631.48395771
1441.39294,0.665,3300756.75872196,4397887.55843745,233750.510409872,4356813.71089982,3457091.77069905,3852791.39226956,2788397.47904619,2985333.41637753,5195662.61906529,3613454.12934572,3691173.12446711,3180699.50776489,3718337.91069067,4581078.62555227,3305878.17939392,3824436.34609687,2439373.84389689,4430214.25405508,4246222.0932969,3982821.24553758,3662884.36632334,3457861.18915393,5874453.93206032,4909761.66225291
1003.78636,0.71,84862.4853379355,72532.4484543531,27740335.8303699,42024.0601558412,36252.755587299,48843.2854765096,5261.96269511109,52671.8548582809,64555.9211629643,41061.224063299,60838.1703824387,48447.9480124252,82281.0238181139,55522.9692899107,47457.3207131616,57105.0488930391,56481.1472626393,71574.583163518,55548.4352787932,58882.2927954697,43683.9180688025,51794.4532992397,62488.9119632946,45121.7199358309
1045.79766,0.724,61887.7376339701,55784.265337635,17694561.6939181,19264.2149278635,16743.480825375,22305.9056314623,5418.02188405804,31419.5754771673,21104.3541847747,17046.8589960981,58608.8912285619,19064.3923972696,36726.6185677932,29389.2032031805,24718.7016706947,28724.3528775557,22300.7955688531,25014.9348312105,24630.2281425871,33752.5215857598,22806.1182799732,26362.7490043177,21518.2324929984,19772.4365825992
463.26946,1.011,6717.83708166659,7868.79467366907,18033854.0740371,7753.75631719909,6648.92620776788,7271.49869174209,6866.96542053271,9017.28059740323,6297.48266329201,6773.01788818437,7462.74436752569,7657.26139080441,6563.85011815952,7808.36566362043,6899.48431036543,8644.13330955957,8273.13983254127,6702.22337046672,7247.20243061141,7488.51694409724,9616.7069821339,6998.26670400734,7097.06489374054,6934.43490397126
931.72997,0.701,74197.4094511755,63416.9474890239,18593291.3822317,53211.1636782013,37099.4136546258,45703.0434362916,4600.66658490192,46052.3300243922,58717.2916014782,49108.7117844952,33820.1499383304,53656.8371998016,71940.3725920035,51225.6161643805,49252.05680696,56098.0378383994,53240.7074883518,62579.4617272041,51100.9265986109,51495.9466002775,38193.9503948706,52869.5665538644,54635.6304394776,45283.8378035688
346.19591,0.759,10719.9027592299,11572.6034729016,18611161.5168153,8811.41384856746,8628.97012271901,8592.07908129137,37104.0845373387,8353.38645552009,7949.27375756464,8744.19642393964,15509.3543755069,8247.72126663934,10444.9846290208,12033.0028803243,9952.60281474721,7719.01862555287,7766.53497755943,7733.93680769815,8909.1092432232,9042.71758518387,12636.4046168899,9401.36393135168,6743.87948834367,8136.0940760993
239.16325,2.536,13877778.2409264,699480.144271666,238748.403911514,1900736.95630599,902250.838318306,1320805.18890552,329742.511487492,1024474.20868228,1084946.59820232,10007608.2670414,760195.534089192,2858122.36420899,935246.540725602,1344539.84293572,668507.432770172,1872044.20811396,18651467.6875162,14768439.8206926,3562332.95629323,1096157.5010971,275891.513035576,1023971.65041837,2589043.73393925,1003353.32056009
353.24083,0.773,14048.2652403972,14118.9571937735,18818718.195238,35701.801407671,13111.7327842217,11762.5673228116,57126.6781836914,16269.7627629916,10520.410292421,11196.0977664534,40834.0849385798,12725.8756256886,33768.6542287964,16582.4751179814,40799.6427356998,33657.5124950332,9341.87769444759,43102.576870059,12363.0925666905,12064.7018937061,14943.2980618661,10300.1194597462,33410.4829969977,19526.696489794
314.16982,0.758,11888.8552956335,12198.6191787483,18825960.2151713,9801.08207748698,9095.75107090868,9056.86442223563,39111.2162709912,14824.0931840557,8379.28678220193,9217.21049628842,16348.3271657994,10703.8384345787,16002.5824312696,14788.8939307427,10490.9851839933,8136.57608396181,8186.66281546079,12025.307485554,9391.0442135539,11246.7983009923,13319.9662522756,9909.9272370234,7108.68715568718,10874.2515318671
903.6986,0.693,123176.31537109,105279.496704263,19667940.0661814,88336.7104993313,61589.334590068,75872.3590670874,7816.56100800762,76452.2153619233,97477.5222145625,85311.8548692853,15260.0269786352,89076.58029607,119429.372101427,85040.4710678507,81764.1333680396,93129.2568243778,88385.7566547601,103889.173092162,84833.4719099242,85489.2509817688,63406.392674695,87769.6196072312,90701.4907298063,77101.2364617506
943.76683,0.694,81029.6687939081,69256.5183739695,27885129.6022969,58110.9637233403,40515.6086057247,49911.4793886868,5270.51415822066,50292.9290478771,64124.1079188072,56121.1083756333,15011.1271975655,58597.6758351594,78564.7990564452,107593.54956621,53787.2936535992,61263.6675546576,58143.2279919868,68341.9150960137,55806.4114094438,56237.8057147002,41710.9326770207,57737.9115905137,59666.5984918304,50719.8777238529
281.18358,1.877,47266.2991876479,31269.8174504662,20460039.5924183,17588.7795477233,10499.7429261927,39112.9127996286,11183.2255965373,38424.982019877,10989.6347209641,10643.7378323159,10378.2009203079,41318.5022995892,39667.8425780993,12625.3288527027,44156.473842612,41293.5845617972,42198.6233040554,44852.4815735305,34488.3956198115,55968.6613808031,39591.7721630823,33430.2544095114,10600.6990568574,35135.788104887
1275.34565,0.678,1605067.56870946,1488405.82375347,424569.043988393,3342654.25609517,2255769.48919534,1874258.93580676,1551166.59278516,1855748.24632716,2497165.56454993,1331583.0551062,89717.9173465877,1618470.65288569,1945943.73516441,1219132.29914928,2026170.82977961,1594411.04963854,1508827.95813493,2082333.71722955,2199130.30642278,1983725.477929,1444062.04347789,1024378.23454793,1960029.22932614,2649225.50232827
753.61199,0.679,94245.0402204877,68743.6977410479,22602969.5285843,176373.720951507,138848.896288835,78337.953242556,30408.2977559081,71015.2443648459,144657.595567943,114883.736600665,8443.39722415395,100198.1072825,116446.940173228,84036.5829500877,86345.7975577011,89224.674490142,95791.6167368027,109082.145291064,98436.3619520166,100448.792180536,91540.8387729748,92687.8020245091,121366.092522302,81421.6145972999
799.65227,0.682,53294.2143136291,51500.1294087052,24319369.4375724,133997.520160233,34210.5844378495,42144.2732518498,4633.06017576805,41007.0319581628,54145.1377370687,47387.5620508149,4846.29722345783,49478.7269896078,66036.5984416872,47236.8184437303,45416.9347208046,51729.8380544337,49095.0001532977,57706.5713065993,47121.8381112111,47486.0989927295,36095.9134066765,48752.7589417296,60388.0024288825,42826.8689342631
1201.32636,0.672,2269278.98154087,2346769.50800958,377499.357546518,3986206.18758609,3070561.33435727,3128423.91340331,2110482.72119203,2313481.87936195,3036289.21419365,3351248.76797572,3301246.21559301,1995178.99843964,2739835.51975311,2387204.50162218,2557204.57939165,2552944.70637063,1632994.72971138,2822129.70326612,2695846.84091316,2795969.0940448,2005809.58164504,2641817.16396274,3428461.29477032,3203038.52615474
490.25205,0.718,71146.4253501272,69474.9975043291,26352132.3198195,22845.5552581456,21066.5036261592,30491.8691101391,4979.59749445894,37537.26741426,41154.5842227154,22992.0008063374,58273.666828549,31593.4812456895,50258.5711179791,136688.049198034,37970.4514196589,46021.970060085,38702.3882573241,47902.9627824774,42990.0423869404,41234.3296064061,35918.6888709592,34923.1595479277,39263.6866737606,26644.330600397
