m/z meas.,RT [min],Area: B6_1_ML_polar_RP_pos_01.raw (F1),Area: B6_2_ML_polar_RP_pos_01.raw (F2),Area: B6_3_ML_polar_RP_pos_01.raw (F3),Area: B6_14_ML_polar_RP_pos_01.raw (F4),Area: B6_15_ML_polar_RP_pos_01.raw (F5),Area: B6_16_ML_polar_RP_pos_01.raw (F6),Area: B6_26_ML_polar_RP_pos_01.raw (F7),Area: B6_27_ML_polar_RP_pos_01.raw (F8),Area: B6_28_ML_polar_RP_pos_01.raw (F9),Area: B6_32_ML_polar_RP_pos_01.raw (F10),Area: B6_33_ML_polar_RP_pos_01.raw (F11),Area: B6_34_ML_polar_RP_pos_01.raw (F12),Area: FVB_4_ML_polar_RP_pos_01.raw (F14),Area: FVB_5_ML_polar_RP_pos_01.raw (F15),Area: FVB_6_ML_polar_RP_pos_01.raw (F16),Area: FVB_17_ML_polar_RP_pos_01.raw (F17),Area: FVB_18_ML_polar_RP_pos_01.raw (F18),Area: FVB_19_ML_polar_RP_pos_01.raw (F19),Area: FVB_29_ML_polar_RP_pos_01.raw (F20),Area: FVB_30_ML_polar_RP_pos_01.raw (F21),Area: FVB_31_ML_polar_RP_pos_01.raw (F22),Area: FVB_35_ML_polar_RP_pos_01.raw (F23),Area: FVB_36_ML_polar_RP_pos_01.raw (F24),Area: FVB_37_ML_polar_RP_pos_01.raw (F25)
228.14742,1.055,10166487.7483501,10934833.629714,10938480.9607035,9999995.65827143,8952433.71273338,9464770.95066491,8440465.4265136,8843257.5768235,6782768.73709759,12086184.4000078,11060413.8649227,9024752.27233982,11806849.8493274,11599639.8763479,9395310.57028003,13858071.8553681,8900173.10665578,12382602.6315333,9735945.5826928,8924267.02038631,10357260.0943329,11463442.3896603,9619956.73225301,11479780.1265163
221.15283,3.61,10368776.878235,46985479.0282098,38432245.4755579,5220329.39623474,19604194.1029063,21029079.8582124,19989140.334101,51476095.9487061,43066929.0843556,6255403.76167829,56307982.3190712,8939608.71285164,48997950.6491312,30530570.8843808,34619706.023316,39243375.0938157,9812353.41651225,8216225.83665929,12108538.4841987,35839337.597302,15647287.5905068,23418322.2342498,10594810.8105754,16515416.248599
159.12591,0.777,1034094096.93055,1092246400.408,920014178.589794,984812220.466753,855867915.309468,789005965.364627,311565613.622374,437778614.341732,422123837.337045,636641380.902193,298878540.024181,620261653.081815,781629592.345931,980025045.215348,787039857.138515,856581001.801755,985994412.968055,893468609.47782,311180259.647067,400466161.185664,503621993.004352,463170868.902525,433176743.113588,250563621.435286
308.21988,3.466,3324379.55064923,3161507.18077791,3531675.61690039,3243632.05729155,3322743.34753863,3012372.78565772,2845823.81629557,3060075.16338028,3487742.24671631,2985440.68686944,3250542.38696408,3425240.91208514,3236499.85291553,3297817.05167025,3214526.21607468,3093482.14344105,3335274.28129969,3712519.25417531,3175227.68860895,2968563.69287745,3071932.68926457,3159627.70738661,3255960.31025958,2955754.61002796
250.17795,3.268,15059162.7276181,14560355.980714,15672775.1448933,15906271.3308811,15723046.8290116,15062880.4644815,14305633.6277253,15038200.6337069,15364471.6023786,15250996.3048931,14629434.8151024,11198685.6273294,14854651.1849121,15342525.6691269,12845514.2017793,15548847.4882565,15817805.3506194,15911116.7670544,14426573.2399574,14709535.1118192,14152771.601035,15275942.9089091,15837157.6954232,14696035.8205537
187.12094,1.167,1430713.98597982,287846.006479997,962117.771636224,1208199.55819641,812661.311228149,1607837.98956639,466905.765934726,1008376.79089635,1346762.85917833,3139450.94698121,522065.530038302,2954908.9693029,806347.058981246,769059.559513138,360347.817184225,787478.923626595,4131365.6733677,3655333.98286196,988157.3538862,683025.569226239,1013613.55291681,487477.14301859,1344888.78757147,585216.114404651
142.07424,0.78,20232573.5655044,19951955.2734288,13901653.0874043,12042985.2478643,18958911.0635753,7160985.61150294,4865485.53210782,3219831.63536225,5053405.14502851,7818008.54035702,3484837.31052512,3688623.7959624,20662209.0690849,3342327.32065821,25914511.0949878,6806714.65289019,10549147.8607289,4327026.3715467,3156527.12738744,8357228.44734066,5538816.92738269,7113833.64376447,5386737.07638529,5575827.71507727
113.04801,1.04,2982368.03442084,1683721.42199546,2865689.1236646,1237970.82796442,1326919.38545822,3462507.48774543,6330828.21437861,8803570.00536595,5634296.55362521,8234205.42100195,9164521.44732475,6904429.93856019,2411233.21797216,2362096.89309454,2362658.06062863,2924995.45985978,4706100.96015457,4034950.89293963,8808949.49612025,9056204.76681966,9398508.05027805,7989056.50688714,7054772.46167892,11502167.0946478
303.13189,1.104,2330753.25830307,2833490.74389716,5270405.98564793,3787080.6264024,3704301.49625647,4741839.27596365,2147182.50178558,1710639.70635437,1523402.21176269,2303355.58482427,1382272.7519085,1046444.52984741,3075570.5004297,4870047.47581525,4503675.81857578,3643072.59671102,1832364.63353696,1085576.69228858,1415435.78075091,1454752.60023536,3302773.46691195,1603983.30922036,2166539.20473222,1280936.20846613
129.07907,0.765,18054128.2032342,4167637.8471161,17959074.3687427,9096885.29638599,28567920.8271289,28555453.9887152,16557876.4848941,23903096.0893515,21770606.2715256,24133061.0367374,13949799.2677782,9206139.84014557,18692351.6932323,21222305.7998348,28373598.2297771,21817261.4023741,25134236.9130012,24870998.849657,22425901.1217128,23658540.268916,19207822.1808372,11303662.2519195,16937950.7826187,23435339.0618246
129.07906,0.819,68057832.8272343,92534447.6024275,62681036.8911184,47414274.9770472,49473551.1732151,52269038.3706538,66768952.0390024,96623109.0384448,85118994.5682734,113065039.230656,98711796.0227195,92403863.7496238,60666966.4326967,58902902.9404559,66350330.2768769,61715228.4445378,57070544.4857495,46755406.4363662,78183351.3439889,96530208.1207371,119193957.299702,104651328.109038,90660375.4936046,94107992.0455847
123.99257,0.772,8347108.94558643,11292449.068933,13044208.1053979,12086673.1930623,14197138.4771101,13561759.2591963,10924801.5878654,9072375.49193678,9257402.15474867,7888429.69072575,10233785.4499525,7512890.10371083,15281153.8308248,22157650.0806414,11483714.2202236,10774266.3330628,8693808.65240412,10536294.499344,8592758.00842845,11072440.0549065,15231187.9530875,11387230.5216139,8020504.72740006,10450027.8368844
211.03576,0.885,57104190.4893219,92770792.3427818,59536292.6415053,57856556.3737019,61381158.7421752,37344653.8129132,38615045.8558448,42893454.7108792,41548228.3819505,61584743.8930909,53972670.7934193,30545985.5732766,101182982.575819,96197218.2859409,48715767.0555008,67021896.6718243,33106349.7996447,45655421.9228933,52432015.6165617,39376686.6152961,80800396.3455013,43684260.9225428,49668934.2420291,48811330.8278539
156.0535,0.801,5352439.30276851,4403236.07142333,4808908.65885207,4788527.63622353,5743240.3932789,3492834.97128652,25622170.4143265,28697343.1163409,25855835.766817,22254633.501797,25482387.6502773,23482338.3336135,6521070.77447541,3410327.23548225,5432705.57228891,6225243.18614221,4977255.15600374,4627943.45759614,24620294.4162048,20470318.0250862,23386689.8495409,28485852.9156238,26127802.3167447,31242635.0486015
138.09064,2.588,1094882.90284971,675612.906787063,428341.302519579,1267724.66481664,531343.166305893,875042.932143763,393364.179256828,942009.515728591,647399.311766587,1724756.32269788,498542.615370546,1667426.3150284,535093.535038313,666372.535833451,571130.741800679,706420.298055648,2663116.61173028,3509379.14715014,631924.118411382,491296.630616614,367008.965725214,802184.047896814,752996.879372836,840983.977415084
219.12935,3.186,994754.292270093,2897599.66883645,2139137.79999547,1806765.79661806,1130708.97927775,1168619.28805735,510028.179044822,237538.703088418,477923.951055867,728232.52043874,1225630.52629112,1202063.78192854,1717055.98881969,2153885.65296064,1264587.08466844,3051644.24081697,1693853.65777152,1253515.37592618,314369.717537143,835309.222512886,1049825.42474357,519008.421413556,1285754.74177775,284651.056969199
281.13741,3.215,239853.877857085,191342.189893227,225850.305075577,378904.271745403,486519.925464113,227051.636822168,2514712.70726552,1714670.77488859,1597152.9677227,1453097.12098607,1732832.94527356,1092014.65260895,348822.483815021,147724.466760371,404377.481761823,130077.67564327,191502.956247625,159555.631904611,1155466.41712255,2752691.62743392,497561.461892758,972033.938363126,1036632.23073274,1249846.32691705
194.11543,1.972,3344444.86928976,3636038.23504053,5054145.56103508,5203169.17767939,2694891.36685091,4151266.81690866,2498360.59016487,2380879.23668796,3063291.71378026,2595188.67328247,3673001.8720237,4692329.34255648,4307831.50951878,3951669.65568172,2937228.145229,6453099.46195149,3851357.46613825,5755510.95042601,3110363.70413813,3608521.56590514,2811158.75764317,4229514.70235976,3579337.25629415,3497323.76249467
519.32579,3.171,778174.962034008,766096.012579783,1228977.18524343,669864.848611833,610721.793640898,583336.390603568,548637.757173998,631260.665558225,525709.05329788,513760.080858246,620960.250584051,596327.308622219,863160.61838024,681972.713889029,491805.947579544,305022.944912179,605703.280674233,679249.200788559,595599.787889888,464772.03494464,702924.986018683,845200.388587526,4561559.81676014,558268.121241545
475.29907,3.119,1282806.5296507,1010004.14732436,1367218.47967693,1030384.38156828,907781.329237999,910215.144468464,620448.800688346,634452.590300965,708051.84891861,584848.896681915,1011002.77136514,634223.339811326,840800.283616455,728252.458240839,668877.736469376,1058107.20290702,845641.151952244,912683.525608459,594172.461144456,561518.108582883,1112688.07074885,817680.327358333,3272589.72429715,1001865.19878855
785.59398,13.82,11932439.8905641,12797862.4576324,12914587.4017884,12057713.8589244,11375152.0224112,13578829.1728156,12149624.4223759,10938207.6841958,12595162.6229332,11851467.87264,12249977.5418973,12494790.7128256,11548760.8624961,12642976.2208341,10960514.9067227,13439656.8829513,12571681.645418,12019420.3817304,14224368.8802195,11197337.8765567,11505493.5952815,12019909.692432,11998066.7912601,12703577.6003846
702.56813,13.843,11804837.4779506,11590494.1684438,12741267.3010309,11441350.6598191,10485220.7285983,12187342.0423947,12828644.5669753,7417992.45419578,11277008.7752754,11741361.1331395,14299019.1190469,13067824.7431498,12170651.8968909,8827081.25534012,12279998.9774114,13212031.9508915,12059774.9970667,8047531.99140288,11993178.2172408,12658811.4510111,8494505.42971346,13714061.5747997,7413655.36129871,11010622.1069016
308.20993,5.454,689604.933326517,675631.680309562,695394.178331774,808510.469414424,2599739.46175302,893338.22609421,5959634.20537094,3805699.84158931,5009773.91594763,3409663.37680277,5713964.77505791,1698998.86389715,2059872.72350623,551041.403482295,1161828.64976517,660001.246768626,436960.227856341,582885.811084969,2503665.44291021,7080816.89787915,9436422.2464337,3611167.90054184,3143329.01715637,3237523.4226373
718.18584,2.808,1270047.41780215,665320.061531467,738672.445395258,4073936.89122332,1699483.82330477,2731388.0103868,3124534.21965163,3113506.46842771,2425527.31635537,9018139.60434679,3576761.87819271,6686981.18717637,552700.878199671,491392.978161492,646655.032010022,2059291.23024014,6219470.20660552,7500118.65510267,3393886.95224199,3518372.64790507,2734214.73440422,1460769.17141051,4562251.20756014,1313713.52820883
219.12178,2.647,183132.940424337,240497.825664791,177034.091247128,229262.177446125,186824.516499075,163480.04068623,356672.815898959,1884717.48887824,1040377.5661269,3039003.80411879,336138.249652551,2734224.16480132,1117791.06334241,229678.098668695,169019.21384659,136770.997426676,140785.828324221,110329.199335305,1601961.71062966,373394.3915409,1496687.80981608,2412508.97645206,1328598.65220843,2131514.92658358
289.12727,1.076,438297929.345089,851381606.31653,802938692.740577,861856621.096296,481425988.980134,512469752.887954,647047842.048012,769018229.771405,873000451.33112,1375616362.74749,936643787.933985,822704097.332048,458659687.114309,2255194467.28669,502898094.120046,624338906.579477,548540605.314367,563694154.626292,878380437.481178,1594765173.68431,1090904069.93534,899508258.990317,843885293.394204,861532763.946781
172.07364,2.722,3364819.55065475,1379698.09402694,4112724.43776424,1400500.1264436,3173689.23851921,3344315.69285647,5785477.49072682,8205366.1084115,2918961.99607073,1374681.42254776,5336270.55251783,4777191.88565751,1724470.07103124,1325788.09014488,1088283.46357274,3663939.74222276,2624857.96228007,3103859.95729195,3614048.12285293,1556706.90593266,2202869.24685047,2718476.98444972,1703058.7784851,1986961.95343782
273.19375,3.181,18068076.4731578,6988278.47640718,3373188.0680662,38185499.3810635,16324105.826743,16054897.5221583,54351504.4694953,37698943.6960756,56657670.6306569,51552662.1773302,56070359.5178437,55657834.507653,6441200.07238517,7978872.23009517,14089207.0304251,15044688.3444061,20807576.7956122,11372745.4086019,38577425.0336106,87168423.0529274,26315042.6640447,63598149.5224746,53741386.509412,47638840.9648832
289.15244,2.569,435154761.265988,651059787.052484,515294299.863859,681926538.691476,518996726.804654,413750065.833671,663498303.216128,469093641.781434,375650227.993764,794850602.073683,633795941.041833,635805632.607723,624954142.488565,1031726732.31896,631854728.970555,530800426.109894,411629400.907401,413647704.540983,424436560.737636,653160056.38284,691016353.373395,504412417.274238,269344885.912005,484740690.304392
871.62791,0.672,4942412.35942691,4625637.76173815,5582722.76989299,5081538.86690832,2801350.61944079,5840937.52121869,5234751.51549586,5522334.97612715,4336721.10963053,5668447.584395,4791447.2800777,7705801.11196803,4543252.95326508,6317237.26493183,3915617.99759561,3830124.10652557,6065136.63762613,6019054.11199149,4310630.52756366,4712865.96619845,5633383.66708932,6038006.21720754,4601645.49811844,5771439.40839247
329.25646,3.672,660862.012647117,1265804.81080012,542129.605218876,1210174.18730239,1193273.87855293,777400.320022206,1300038.47539214,761039.479255346,1250597.70192082,1100137.52161634,1113336.35734234,1213679.18897285,753649.046285535,725557.160109049,594197.356195023,833865.979202012,1072885.01262507,515413.143411383,861676.88411461,6748052.49214057,2079661.34021667,1757672.92755983,1200595.19190045,761772.135006294
226.16829,2.914,7273809.92468294,1018444.8202897,296130.426306576,159291.902847237,80536.8952534229,93863.7189439748,135937.993427594,86016.9140879904,99191.963539683,128530.437351928,89625.0178834043,157729.781434625,209226.720686514,312631.084611224,131111.852923824,112865.718248683,120056.569660757,191781.404649798,62945.897525868,96239.1942782186,75958.2272989333,106443.183925146,106731.459821212,61706.0149276806
243.18338,4.535,26616885.4764917,39858444.3767733,30319490.503822,28891225.2178178,32403201.9073386,33020865.8932477,51067632.2741033,30064145.6767884,31337877.3339454,21555965.9789909,26956802.2840329,56876045.4963273,40637753.6579523,48543611.8799791,24318204.9808681,17819025.1555278,33922736.1596286,31182712.8006244,22519156.2746374,33151175.4167727,37482455.8789676,23609195.8175564,23383016.4566208,38079441.842626
290.11109,0.813,44789985.0432169,39278974.2287868,48579755.3149812,261673264.687405,172710083.519587,288224677.117232,192601677.432803,123037848.798093,189763135.357971,382178731.642296,212708947.51472,270012133.7839,19705784.8632434,88999390.5313237,66494225.4066326,275588382.221945,573302086.721389,313465210.221119,175168898.904068,211548060.288547,80338745.9425354,97369308.8196174,179599336.268946,85962293.9156493
290.11114,0.88,211848656.885678,77562464.3582552,57263172.4672395,164034627.107065,96173989.5427775,156611614.236925,144109586.62966,96195636.0161154,99819528.8243357,353707008.205455,120679369.555449,305430010.680327,47471208.7972694,65836009.2725419,59470117.0513899,196190261.780596,148046936.902696,417950026.047181,79546186.8846196,123740623.134384,37570709.3284483,95493180.6073852,135238487.895666,67729008.5490099
183.05329,3.353,1083770.48404811,5605179.80281816,9257061.15107846,1762832.70694564,813438.138616961,2743284.23202397,1758948.02376837,3276186.05203474,5681900.23004912,4259797.38101345,4532943.12700018,1249730.82264121,6632523.86323372,8179077.95914642,3084469.26657526,2433918.26976153,1350629.37855346,1044650.24528882,3193548.121608,5491153.50014768,3673358.56514094,3999106.60352151,3474949.42392775,4013866.3712999
183.05323,2.846,244662.541314099,207142.371307512,166326.583843248,369063.217457972,494650.794128976,318462.152369439,4078179.09345794,2236160.41552145,1465328.66088246,2037355.36085513,902406.922305447,614169.128344327,155715.39915956,298921.114460531,184143.928146979,237317.191607886,638835.276891812,269311.366000688,1601141.58338006,3416684.54582181,1650420.4160763,762035.591603625,1274437.64334895,1900660.54251519
287.11154,0.909,4266909.23282696,7466467.88186621,7517144.77243366,4353290.92311428,5312712.06612548,5138991.89952883,3353989.25092046,2972518.60296289,3402122.14583277,3154874.2337486,2947370.08801368,3382934.4097664,6616359.34945957,6540843.80488415,6277921.72446145,5496968.47615682,4301481.9328014,5548330.42676192,2636401.80818505,4441883.17380775,4654249.09809034,4546686.94601799,4030709.78067533,4562476.726989
318.14269,2.609,27108320.0827345,20348203.2913892,22210853.1012475,10245483.1613435,10505835.6223259,12845787.6866536,19358712.9557068,18418797.5118022,21215802.8843296,32204455.2692844,24851061.7743722,17405231.4553575,16758208.0848347,8776879.69446283,17044062.1715335,13675095.5607577,21874586.551161,8634268.24739498,17333751.234023,24012205.0314323,14710482.0440975,17215339.7923246,19571999.4593412,22331133.9348059
329.18379,2.934,12988485.7246418,21399586.0236442,25127934.8793984,18011928.9417646,13270167.5863322,15230375.8841475,3955555.6275726,3851997.16412458,2341231.36932083,4943670.59375048,4283220.3950942,6170160.94951245,20302262.1583149,41139201.1999787,19124345.5656905,28752433.2705033,15111675.2867137,17138482.9017792,4261329.82869667,5637131.7366632,11129059.360798,3156618.93835664,5600349.79853308,2852538.43802109
317.18388,2.907,33573902.9704482,68334834.0029349,40000159.498537,52098739.5231959,46743932.885476,43465157.314939,26576282.2922976,22125062.484231,18116029.1393021,53149934.1404403,38672684.264655,117835016.806334,52763507.9535041,139545615.204489,29137991.3699571,54728212.3055009,37034429.1239092,20517452.9646189,28203730.7685642,52261467.7886132,107065887.973755,32549554.6759927,68427887.435451,19239286.7505305
319.16303,2.542,14170223.7947676,17723701.2021648,13527746.3324683,17966660.5619445,13503399.0728464,17267737.8532915,11136589.957285,9071340.75870322,8824475.62487368,9335201.66286609,6600717.02565533,7975724.20251349,11448192.5730826,7708267.99924842,12613230.1163095,19936181.1102371,7769001.78885521,15021624.0493281,6838756.23257952,9799721.15278827,11002730.0154717,4656796.49659078,8557977.27357547,7777732.24382952
260.13715,1.195,535567875.913892,501116539.120971,534358952.834,585439463.109344,437752315.875337,485435124.756817,523993789.425129,536261698.013614,618648115.67613,629149996.62832,741424137.872177,636657079.109492,693832627.496106,406064606.417939,804718098.574176,673741575.937309,629130899.763676,602479740.634104,504145334.540009,694202095.389967,158410253.748035,548701141.257758,650114403.693836,324485761.521005
125.04791,2.858,1036144.46445555,445439.841484388,1016240.56491532,1332063.27779712,866982.184068561,1235804.16456051,4539557.32425174,1870386.37613945,2186672.79270352,3209608.43853802,4622879.0694016,2492050.95879231,2502882.79185345,132140.348070015,911734.347276225,2827605.85590591,3333799.64912712,918853.491904959,3393319.0554888,7167983.90586812,2696887.66844812,2831159.24333122,4177074.91652092,1774326.56745136
