m/z meas.,RT [min],Area (Max.),Area: B6_1_ML_nonpolar_RPlipids_pos_01.raw (F1),Area: B6_2_ML_nonpolar_RPlipids_pos_01.raw (F2),Area: B6_3_ML_nonpolar_RPlipids_pos_01.raw (F3),Area: B6_4_ML_nonpolar_RPlipids_pos_01.raw (F4),Area: FVB_1_ML_nonpolar_RPlipids_pos_01.raw (F7),Area: FVB_2_ML_nonpolar_RPlipids_pos_01.raw (F8),Area: FVB_3_ML_nonpolar_RPlipids_pos_01.raw (F9),Area: FVB_4_ML_nonpolar_RPlipids_pos_01.raw (F10)
771.57728,7.045,76917051.4864981,43024220.0377754,76917051.4864981,68184785.6045239,46684753.65583,64546590.7466201,58780701.5024681,55353576.4004701,45135312.0043996
773.5933,6.712,352564320.317157,250863402.430821,201817844.661223,352564320.317157,326912486.088067,336046134.690821,274721998.761249,322607617.910995,215307665.467383
773.59363,7.438,71984326.8691794,54194630.0201551,56054406.1760229,71984326.8691794,57749426.7844241,36743538.4225894,60989739.2594886,57562877.6875673,46898253.380206
753.53055,5.48,395082977.320182,273547416.719369,225079146.505671,310525140.363085,232730081.863476,395082977.320182,254418046.623169,239255354.430462,208769338.426543
753.52878,5.665,8975592.09239729,8975592.09239729,7184229.33421829,8407156.259165,6583751.42673376,7950489.09610226,7291132.03548057,6807910.67848998,7119136.73776176
755.54671,5.638,5802472105.66196,3308602370.80254,3363416792.93116,3329802551.84371,5802472105.66196,5436456825.67206,3233511277.76301,3490570351.58961,3302072775.50173
755.54578,6.728,23940258.0658818,5755488.44993019,23940258.0658818,9616405.29288836,10504070.8750233,14102245.0728105,9972136.45329634,9661242.7023384,12913702.19279
759.57809,6.497,9435115842.83435,6968028990.70106,4823160535.65685,9435115842.83435,8993645004.48422,9287039440.34412,7983870445.35399,8378051057.86896,7946769625.83195
735.48393,5.562,16955712.558186,16955712.558186,8871430.89434063,13869470.603956,13836248.5946245,13676108.1000472,9834889.96821069,10925921.9807753,11102495.7413767
737.49946,5.772,477701803.917509,188060791.158382,205245063.90749,297789455.972362,477701803.917509,402353371.521249,251567516.840201,273125002.07711,183420325.875536
745.56178,6.254,380616206.743415,214407376.140932,208727698.491393,380616206.743415,294707039.617331,260401346.623862,261600798.620185,307123075.13603,184571804.29686
745.56229,7.102,453308311.634498,356393713.726995,291491479.713393,386504348.254582,392588575.482499,429281257.6768,380480464.1925,453308311.634498,282376238.615274
745.56085,6.987,603541272.234143,413001123.786134,357213381.143492,603541272.234143,359272902.054844,410207657.214578,419778701.087401,401138050.439503,361137697.900807
729.53197,6.893,6183014.03952152,2692909.23099498,5457094.67693063,1995433.97838106,6183014.03952152,2364932.27565737,4673917.94154501,2190368.56789613,2793135.34075951
729.53046,5.555,864057760.9538,650417734.057118,501779044.441669,864057760.9538,769067970.985903,789870093.420268,501140460.862183,568935478.579989,507136281.978016
731.5462,6.006,1245246246.52477,464555677.960852,462451832.415227,1145367493.58928,1245246246.52477,948655542.261179,582794153.061707,760509618.64651,564506692.581543
713.49897,5.848,197769078.734765,86301435.9715945,76772467.7912981,147808243.153456,193990983.67489,197769078.734765,89745894.5300058,111280269.072788,93987532.2747957
691.51377,6.665,9558508.87078992,5238608.81125559,3322587.73253092,7167675.51865765,9558508.87078992,9023354.55901889,6126414.80008667,7089387.0251707,5774375.19259764
399.33495,1.591,123359996.53417,106935757.30533,116955607.556875,81792778.6148795,70376353.0755256,123359996.53417,66619797.3234647,101190926.933335,45882923.3196502
702.56753,5.862,2674748304.14093,2674748304.14093,2328650770.98187,2371687147.58359,2236269839.8473,2617897634.7828,2495174993.9518,2520310797.5848,2155243005.23696
602.43409,8.827,11286531.8244488,11286531.8244488,9376168.53399339,10209054.3897532,10928036.6759493,8587375.38800661,11211368.150679,10998506.3803089,8670956.91634842
385.3189,1.175,4642910.95412245,3520262.94652546,3930343.62224711,4642910.95412245,2250439.78861648,3721662.50001247,1254489.88032038,2667777.8084439,1467898.48550635
273.19403,0.538,11561539.4824278,9890497.03359473,8951284.73586165,11417984.9630902,9843776.69987975,11561539.4824278,7877353.79674978,8592440.86730036,4227056.79550772
262.22958,7.592,3336408.86491036,2794219.17908383,3336408.86491036,2602872.08431456,3199525.97901253,2590612.3013707,2443929.56571446,2657891.76007562,2041183.1348893
817.58301,5.269,60560693.404082,45071910.0482516,37100656.9229478,39678022.2031396,43542814.1287744,38707393.9454288,43233685.0107833,60560693.404082,55555272.1942997
768.68376,9.374,11356569.6121784,5261665.1156897,4560650.22501954,11356569.6121784,7287331.93139279,5701174.77898281,6375393.05012406,9770539.98856804,3822953.4221938
883.53639,4.619,57150492.1201357,57150492.1201357,24173125.0679487,16510842.3910842,16147028.7066506,38558052.1411182,31799715.9217459,20489976.1441627,26167824.0613876
835.53632,4.824,37993403.7268307,37993403.7268307,22054319.5696528,23834010.7548902,28445277.0383203,33574549.7142653,22230543.8684609,30297308.4933364,37825331.2778431
841.58265,5.353,40605835.2275766,33261140.8334496,29361236.0255913,23274833.9152434,25836575.5923922,22673697.2987617,21982730.8876315,36732719.6025785,40605835.2275766
329.25644,0.644,15311685.6631992,5495224.5713815,1582397.37874537,14324920.1363793,15311685.6631992,1326691.66413717,1361103.65654801,1835443.32342461,1189707.30676764
651.65311,8.601,100668375.061271,78570083.0546408,58046765.1314697,100668375.061271,73893650.6975651,42026632.7365145,56824822.4517656,72888990.6774179,57152216.1222877
667.64758,8.295,1544479085.93366,1500086494.95489,68074604.6541659,1428850825.11251,1079667573.14196,1339105176.83485,1532410063.35554,1544479085.93366,849813001.345136
447.33481,1.181,84578761.47526,30741408.8934371,23259989.7413457,15210695.8612814,25936051.1019173,84578761.47526,22084603.0079423,28135212.6187199,12677589.674732
300.20884,7.332,5142627.25862638,4572288.65518856,2846868.80970019,4504647.4053998,4048324.997876,4704826.63243857,2785076.53744645,3607634.58023052,5142627.25862638
479.15045,2.343,10082593.7191546,648183.395126803,417780.675905277,530709.319488719,680686.191161597,378233.556075698,356517.849737909,606547.379328211,460063.913126539
320.12379,0.507,1554749.20197922,712122.582013172,303946.888943358,771886.355718753,585134.943560341,1554749.20197922,530861.563511487,590728.88209898,646796.337021992
567.55971,7.648,9965283.79287419,4541828.96788048,7284800.55620704,5954496.6209274,5387447.61960111,1957376.75567829,5211738.22907893,9965283.79287419,6494953.71794239
276.0976,0.507,1739423.73762791,652348.296707913,488129.562820004,1211440.41657161,857859.391763374,1444847.25172143,596704.220527781,692740.120737123,461610.363640057
539.52711,7.355,2449229.11573062,2416800.2703235,1601155.17797914,1732964.52610043,1946840.52984455,1560161.68672284,2360544.88769862,1228875.12240417,2449229.11573062
539.52793,7.23,7916740.11372543,6729722.10191656,7792415.31758887,7218617.23275988,7747559.69008593,5333387.83872833,6713464.20880848,7916740.11372543,6514013.29807919
647.6211,8.148,2468796993.29969,2201369433.90334,1892319053.08328,2468796993.29969,2288671141.08076,2109119413.46211,2133883472.77807,2281833255.82063,2081302047.47457
669.60311,8.14,56966589.0765008,54066716.4112704,49223815.0021632,56966589.0765008,52473737.4066795,50303839.8608372,50663681.8557368,52650681.5909333,54142906.990457
595.59071,8.067,3918377.52098178,3089896.72700034,3885930.11232239,1580006.53334657,3918377.52098178,1447091.94274145,1337169.69357774,3782959.84859171,1125457.65281508
623.62236,8.318,332870203.925395,290212091.564899,251487543.562228,38539028.9078675,329704030.672163,316797951.971271,287189631.721284,332870203.925395,272754893.404615
637.63794,8.465,34592039.3137842,29847305.1831546,24536397.2347902,33984765.5124494,32105751.9911723,16784210.182893,27245768.6126165,34592039.3137842,25916281.6830698
828.67552,7.147,10651702.5729886,7928672.57995021,6193198.05099067,6094915.78791493,8588926.11866304,10651702.5729886,8296580.22568044,3095021.58409099,6649173.32250876
798.6254,6.845,11688490.0083738,11688490.0083738,10794404.5317662,10832477.1887373,2186538.16999198,11513997.6642824,8076752.05476817,8205515.79598843,6566186.34443044
425.35065,1.723,230873764.30693,178427022.246673,230873764.30693,81386889.6204598,98918984.0814175,229391156.132227,89278709.583489,149342884.173748,80808745.7723462
400.33423,4.378,10289773.5877881,7764589.41311231,4205333.70533283,6947822.39370625,10289773.5877881,4865363.77287923,3652944.06185831,3822803.80017398,1690796.67803165
398.24547,8.352,2644385.22749536,2644385.22749536,1801762.41734669,2310443.31934256,2002235.60628792,1142225.14908454,2078758.78735021,2149817.15006789,2054423.00061077
607.45794,5.112,22616426.8896113,20741996.2200672,13800927.1704639,20850594.5233997,17858495.0089261,22616426.8896113,15547060.0589225,17652043.8652814,12943026.6448671
551.39591,3.128,17595267.7808529,11722667.644099,9133365.59519716,10195367.4068593,11252672.1463138,17595267.7808529,10817354.674245,9144714.29521238,7324916.01392838
537.38004,2.525,25938000.5266734,20935796.4972327,20153331.0156283,17251349.8078154,12233656.092718,25938000.5266734,17161247.9525572,14739094.2956139,11007788.2135147
519.33272,0.942,1337723964.09499,891520315.561569,702442521.350988,951088992.402947,899777178.237812,1337723964.09499,898694386.2518,994750233.266981,754326828.42999
521.34793,1.244,858091325.323766,344614879.596331,155464075.316995,398258832.795636,476162832.3103,858091325.323766,493018844.305705,470003199.322877,292430229.45605
523.36413,1.956,2913851977.63118,2913851977.63118,2100841900.99405,2324660758.04647,1907020682.41376,2382184855.2891,2313987178.01919,2518391865.5457,1577590234.39903
501.28574,0.96,72923564.7665683,42056963.9512802,43069029.9097282,55674150.1653766,38004596.6186341,72923564.7665683,41172160.0261771,67428200.3925913,38168648.3561364
509.34865,1.529,59859469.0743349,59859469.0743349,43890967.3083538,52865013.8984081,39769627.6083036,53789723.0960855,54363633.7662731,49133753.5723831,31232831.0060025
493.31691,0.885,49989810.928125,25941986.2137429,15701986.1878556,47392064.9814627,44585610.0233142,49989810.928125,33862945.5639177,37360777.6402959,21712928.6017321
495.33265,1.213,4043085110.12109,3112778385.69484,2451726626.40203,3186920615.74614,3202157826.54041,4043085110.12109,3157515458.14543,3053945528.30366,2379193453.42075
473.25322,0.611,1502789.47699296,23393.4623083337,1502789.47699296,490428.018096255,204076.953433479,16865.5534248911,93596.6914254938,56887.3185243155,11806.81320272
479.30162,1.385,33404462.1228638,18150721.5703216,12979413.000395,31664632.4071693,33404462.1228638,29660169.7504889,22747250.7710058,24281382.9097356,19832591.7924668
481.31711,0.991,19841274.6246216,9374852.47020853,7198372.57513661,11874777.779423,9360213.71591277,19841274.6246216,17783714.4230738,10019365.8784474,9383662.86013725
481.31718,2.095,63231314.6262566,59833882.0707413,42677078.2403181,60083860.625294,48926235.3313269,43136472.2183682,61116546.9155889,63231314.6262566,53823851.0968163
453.28554,1.291,78086106.5876021,78086106.5876021,29942472.6774576,53399111.6724433,49427002.9427934,37298112.7196808,53561070.8313316,49423233.466785,42115110.5303192
423.33464,1.245,186024639.287397,149003680.582906,32671105.9959817,41483150.7727073,46099138.568769,186024639.287397,38071968.4716826,53537976.8363159,35462441.392968
312.26565,7.59,54679583.7488419,41674066.1113729,54118050.8777503,54679583.7488419,49972899.0934768,40472237.1453229,37886032.2294986,44964690.6052671,33677750.8292741
312.26613,7.419,136560173.216827,89255336.0417899,136560173.216827,108829321.308517,75973265.0220048,79659464.8420182,90614370.9227112,83186586.284795,94708639.7781198
312.26566,7.879,41851578.9060363,25654878.4729793,31843171.1123667,38427370.7225976,41851578.9060363,27345421.470503,28925084.6932687,35306576.1222407,16848176.8508275
431.27338,0.493,19414871.5741614,1622537.36542269,4182752.80160181,5292064.11156548,3890241.03418351,2136943.97131898,19414871.5741614,3748760.82582455,4276098.36877258
351.21605,0.503,1800190.95155633,1800190.95155633,696703.646674065,1377333.68492359,1103928.00916966,612630.739719917,1114903.68297889,1224304.01549223,515917.170326618
825.70589,7.982,14232620.3404823,8854255.31430253,10449353.0679179,10650706.2536241,12412751.2127219,14232620.3404823,11121560.4854505,13889329.9001228,8185249.28210867
809.67384,7.498,204514233.78888,158279847.67132,190211212.882567,123004639.370025,144150052.766008,204514233.78888,141750960.482122,144760623.730732,167948423.500474
783.65901,7.516,253045947.293508,253045947.293508,246507678.641577,243654822.445098,228478334.233806,240470521.520961,202501925.420373,215037058.404304,176658695.410862
755.62747,7.151,28543280.2630172,28017471.6665366,26437932.3228833,13767514.2077646,25291852.3652613,28543280.2630172,26222433.4405693,26413133.1485212,19378197.0895028
727.59606,6.717,9124996.21171934,5496605.3827527,9124996.21171934,3531826.37847698,4736355.46773326,7044138.64966205,6437474.46002105,5445390.79174582,7044451.31598557
973.74305,7.551,7702955.44856677,1650109.59527379,2687009.01670466,2595941.53969521,2856935.767951,7702955.44856677,2583653.17822468,2894095.16362752,2905468.62852237
337.33434,5.213,3043234.51055734,1175838.5643063,190774.969112833,1206167.68535648,1239311.84185248,541499.267986872,227781.820837505,460352.855351481,3043234.51055734
507.33287,1.013,7789067.48313891,3609985.22810871,2841159.39527268,7167210.48901848,5691928.34191544,7789067.48313891,4951148.17956933,5974537.56165161,3705106.81551709
299.28242,1.749,12425404.1533538,9451797.9157512,11375519.2490035,10549916.9067346,11383733.7083299,12425404.1533538,9556709.18788776,11619176.1530745,9664190.73531911
733.56224,6.437,3638758744.92782,2821562477.64445,2755569036.10913,2889579247.41857,2847220311.71153,3638758744.92782,2760409364.10156,2918744359.45422,2880366515.20518
342.14659,1.03,14021681.6749703,106191.822851513,140485.923126583,14021681.6749703,127942.671638654,179343.996077721,587735.990007187,585348.018701028,100244.430302973
298.1139,0.766,8594498.23053354,1592783.86371752,2177004.36516893,4260345.73477762,8594498.23053354,3411335.92403622,3703080.10349599,5241454.68481257,2925771.05151655
340.29707,8.23,5483886.89977949,4785719.05860798,5483886.89977949,5481613.43764976,5241724.11019574,3644152.93340566,5229727.12152828,5299687.67797968,3386737.57371524
340.2972,7.908,30937660.9849816,25948925.978185,23179328.0410898,22890949.1646941,22450304.8367054,18450440.3107843,25784572.2797413,25723194.4143461,28762908.18576
278.15162,1.183,21407664.789869,1657002.51112197,1253682.48565249,1845841.76705229,1751444.21449598,1886581.02177743,1118030.06005965,882488.28592035,2249974.04334366
664.50417,7.549,32310964.3299152,21028957.5381446,27307854.6136765,24505405.0286604,27686660.6587525,32310964.3299152,28879756.6462679,26257379.1347627,24455194.8703888
640.50681,7.421,2352476955.07273,1752312433.42041,2352476955.07273,2004307821.44247,1348700390.09581,1216934158.39748,1515889352.51389,1487705496.70488,1491886382.42828
640.50648,7.216,2686055.23790285,864226.703675355,1943013.19710565,900922.109445771,2686055.23790285,1411380.46724425,1851811.12388744,1567045.49001004,1111627.27087471
590.49131,7.207,580160323.047217,128966913.369621,181660881.680879,162117962.143342,580160323.047217,234088030.50181,199753185.164623,221214320.460158,170178628.895504
642.52228,7.549,646345805.269341,402556114.523659,483889082.151734,514268681.714494,646345805.269341,553332166.509017,494575083.314251,492358486.485589,352411570.402363
616.50656,7.524,1533168722.92919,1226950807.22333,1193982587.86646,1533168722.92919,856018821.578712,1198549209.06933,998339171.277153,1070715360.78551,601170453.627125
592.50618,7.591,3575087283.92741,2651240970.11012,3464435632.36588,3247960591.01432,3575087283.92741,2620839230.18669,2447379280.28309,2828319728.85227,2172932685.61632
410.39128,8.437,12599921.3010296,8364763.83478473,7761786.06190659,9614010.76052504,11680748.7597777,12599921.3010296,8706693.89686598,12022392.967117,8037537.98010609
395.30341,0.885,23283895.4617945,14852127.6456091,23283895.4617945,4477780.0467014,7183870.00591064,13965482.5769164,5503108.61022724,7935006.45626321,3130545.54374771
327.24089,0.597,5792394.93769061,2106557.14172608,1879594.72501511,2914323.98439382,2982181.11378705,5792394.93769061,1658543.02382412,2200780.37368768,1375150.25490254
658.49645,7.789,25343898.0105097,25343898.0105097,18899059.5900148,22704083.4946263,21988351.0314053,22648169.6620298,24274998.9607932,23940241.7377925,18048536.2644897
650.60016,10.075,973774512.928304,973774512.928304,926857911.391085,394487546.198802,776533209.867814,889610385.984984,812133184.969121,734958977.826083,813443250.867484
723.65327,8.445,10183664.9668457,10183664.9668457,8469539.73246165,6942176.95559895,7605021.17377903,8845413.48940265,7015210.17049043,6723337.60838813,7332595.13750651
695.62149,8.449,23728416.2848216,23334664.4720658,18578440.795881,17753353.6040421,22816818.8654871,23728416.2848216,16565146.0705836,16771928.2879678,15531027.6311289
