m/z meas.,RT [min],Area: B6_1_ML_polar_RP_neg_01.raw (F1),Area: B6_2_ML_polar_RP_neg_01.raw (F2),Area: B6_3_ML_polar_RP_neg_01.raw (F3),Area: B6_14_ML_polar_RP_neg_01.raw (F4),Area: B6_15_ML_polar_RP_neg_01.raw (F5),Area: B6_16_ML_polar_RP_neg_01.raw (F6),Area: B6_26_ML_polar_RP_neg_01.raw (F7),Area: B6_27_ML_polar_RP_neg_01.raw (F8),Area: B6_28_ML_polar_RP_neg_01.raw (F9),Area: B6_32_ML_polar_RP_neg_01.raw (F10),Area: B6_33_ML_polar_RP_neg_01.raw (F11),Area: B6_34_ML_polar_RP_neg_01.raw (F12),Area: FVB_4_ML_polar_RP_neg_01.raw (F14),Area: FVB_5_ML_polar_RP_neg_01.raw (F15),Area: FVB_6_ML_polar_RP_neg_01.raw (F16),Area: FVB_17_ML_polar_RP_neg_01.raw (F17),Area: FVB_18_ML_polar_RP_neg_01.raw (F18),Area: FVB_19_ML_polar_RP_neg_01.raw (F19),Area: FVB_29_ML_polar_RP_neg_01.raw (F20),Area: FVB_30_ML_polar_RP_neg_01.raw (F21),Area: FVB_31_ML_polar_RP_neg_01.raw (F22),Area: FVB_35_ML_polar_RP_neg_01.raw (F23),Area: FVB_36_ML_polar_RP_neg_01.raw (F24),Area: FVB_37_ML_polar_RP_neg_01.raw (F25)
247.06883,3.118,4018551.52315025,1532625.53816576,753822.713140072,8844125.25445037,1893917.57464793,7598781.34182428,2130409.16353634,4477132.76907103,1039066.11024551,10240052.4970104,1885206.38515207,20044276.4383739,164858.258804747,2631117.47736505,418174.124948169,5251564.1589142,17337483.8320141,15586887.3815506,1074558.57567533,1929368.47069358,759517.23837029,1175536.88549001,4113385.67370581,1617276.53428019
251.1001,0.759,17793562.116544,1730153.73983272,3363857.16010967,17191681.970403,9427577.01029128,25561074.8106803,13672722.9407464,14339832.194113,16925075.7392312,41527622.7688381,11182676.4240994,44983112.4101895,1318431.09239815,3835308.20872712,2103566.40086834,13475991.7524611,56885552.4178922,52484526.3678579,19088659.9472027,14403679.4036825,9390320.76311551,15207513.864812,17064156.0895726,9646687.90446733
207.11,0.732,2662517.39017698,1439289.80648877,1594036.13859737,2112522.94070436,2988715.70223465,4094596.24517673,2074061.2854548,2576724.17507557,2242310.07968138,2500596.69649181,1439175.5866548,712335.840873535,1927963.37205243,2497061.93440884,1981630.90838698,1436464.49244474,4554486.91191141,941748.693087475,3682596.06043359,1661185.19938407,3554616.62246864,2865589.67383322,2253633.98779112,2530611.81032005
241.13105,3.595,410786.751788384,574251.731545139,1098999.25688182,1152386.05113965,367475.780663484,1142013.99616677,1542152.45368999,1634733.63816039,1800303.13701659,601237.082558349,2514367.2405043,1420562.68136566,1216854.0210003,678691.962731671,748128.013843804,1340405.31566948,745924.34461255,682229.975413538,1193939.01064696,1800736.66674511,373529.141043072,1404158.91276997,1151121.43801045,682405.633462497
218.08954,1.152,5290768.56670936,4226733.01669969,7314987.3566305,8275697.84911246,5196716.10034789,12838528.1089566,14253218.6454161,9216322.50965824,13068885.2172023,12411630.1017155,10757017.2850227,11001998.0180152,5608678.30573201,2190302.60299841,7198847.72572983,10415475.8048038,10660643.1732257,12654542.5117411,9425139.57339376,16525186.1679331,6175899.0375804,11047493.3626444,15149134.0798635,10984394.7088521
251.1519,7.951,28660083.0103559,21785220.5750673,29242489.8385682,29383479.9341501,30372602.8637824,21521971.6427904,20935545.228704,28148381.4840681,31551556.5371198,25154068.0347768,30100839.1901805,31099951.5389803,29755731.3008051,31268802.0847205,6699881.22954518,18661044.3334248,30242643.0388869,28861727.5112463,29226364.5638568,23289594.6216726,27979906.8638557,32059707.6523435,30865055.7606985,30221831.9472003
315.14272,2.789,1997034.26342695,1993503.50281061,1880632.6725369,1416375.26142731,1494258.26862225,1203504.95067707,740269.623166986,878224.318373953,781602.246369148,749112.474878299,1017268.76944899,996933.69820467,1824979.90957469,1595841.88474383,1530181.19771939,1819267.30059023,1701376.80621725,1617889.25822706,721455.082441786,800120.978442608,690303.78751367,926015.183279074,1016521.47462928,981703.314218058
260.13692,2.782,15409644.4513142,22251348.881515,23193311.8194622,23384384.165446,18956564.6172305,15422585.3214794,14565117.8569697,14703793.2794738,19652836.8552578,20723881.1976214,17324486.6085924,17716280.7582807,14286170.9252576,20686321.3552881,16714288.9818878,20214164.0608994,1951994.38739161,3698060.02983672,15047412.091328,24249762.117544,11858739.5479346,17264859.0406283,13202597.0628522,16405830.430588
358.11094,0.986,34461140.4691796,49422988.8742123,43200092.0246493,32406111.457228,30089426.208799,37199193.6008838,17667433.2315666,16640692.6815982,14586102.4926377,19557981.7645882,12808625.7115989,15391733.9520814,43655401.2450901,35406361.6517934,41066770.8958927,38792468.9637611,39282081.4308241,35400819.3895474,17069075.720175,21316830.1632869,26250338.8000359,22917684.1756786,22604008.8206115,23594814.3778263
456.21485,5.53,3780838.05455464,3578823.45584106,3726274.34839719,3706784.68545934,3749514.8591933,4052240.13190447,3867692.28930562,3651616.91374297,3972604.25154288,3946634.44428575,3840382.81494926,4322727.97175415,3724131.06976948,3566748.22398346,3974324.68352749,3806398.66158263,3695500.71927047,3321887.20531226,3922780.23400631,3903611.42879891,2731839.79778917,4131560.22473446,3617161.42386762,3934792.85734925
348.0469,4.023,5690266916.99514,4161941107.59666,2568127607.02444,2907998393.72671,2746619677.88582,2200088845.499,1683550734.06673,2091139236.38442,2568260903.97679,1640324880.3771,2574383053.33405,2204606730.86406,1824450754.75487,1279687408.49106,3257518516.05912,3363757357.99141,3629051411.13431,2310346316.86867,1565429938.56736,1703955863.1306,3344602260.65848,1721735707.07655,2720625672.37259,1532860786.93646
286.10937,0.735,837889.433493178,508381.197932783,655879.902088288,874974.690952439,1414386.77100115,1872704.62702526,1550528.72667174,818641.404928306,1623114.31070413,561664.699233546,1273524.54401416,508103.647178123,998560.546710439,707273.06952323,1100083.68478164,806885.792371713,628589.094999477,649450.657097376,1262134.87507018,1130263.97953644,490140.149020828,1060706.50916199,737780.166368378,760950.245640136
180.0625,0.74,528586520.115529,452505555.722771,715177527.250702,897065292.331763,778686920.56369,976693547.866773,1095004869.81239,958280036.04983,1052234294.34267,795002804.199063,1096457162.54884,953376882.728441,685245422.704376,492455157.553482,711165451.364707,856060030.720504,832047570.263398,671389620.705529,1227998924.96765,1072990201.09306,933656479.654529,1221811693.8809,884678474.400535,757570961.339993
180.06262,2.865,24271099.8702376,13664337.5633065,13794711.6086591,9355352.63294949,6930056.85904046,8683599.34704603,7242671.69503128,4542335.4960529,6814446.31296346,27804119.2332792,11597270.3418997,42193219.9394768,19710292.2418109,10671834.1603985,15918632.7554519,7626385.34172795,29970710.0717452,37205794.7915499,4591643.53680845,12154474.9481173,6374551.50266978,7677068.31737223,9155229.77236034,13994144.0441184
210.03665,0.883,156632809.911143,104664255.490987,87507890.0367411,205515421.597327,116029046.433722,129661018.567364,76587421.0497791,154509017.2377,102133028.172478,115347186.977925,86366858.3151743,92938180.2314424,80254612.4560589,114750045.271745,91579016.2267455,149974442.921375,203290904.554257,176575312.897531,76518420.9766731,155936797.213458,178807868.246684,82622369.6791308,68377757.9298258,118098257.5058
303.09525,2.805,234076.375311103,429367.777902647,420979.417143168,219845.490094558,208795.309782646,330030.745014654,2471586.38291019,2563588.03967768,1816598.48395001,3980288.54425824,3239911.13177729,1986122.57065239,183475.02288792,212562.197648994,219001.306556838,201717.751461152,224162.135640486,207450.119540155,2065397.04587824,6056303.09419773,1480809.92498798,1952393.02311275,2728826.56662634,911571.611844842
465.30885,6.042,3468954.45764699,8087416.91333239,5401230.01173839,17264283.091986,4983052.23727338,12942616.9127002,37013773.2606221,20703727.0503579,34636064.5665641,5969644.19893019,13332576.4436804,13705392.7704082,26219023.8530144,4892023.24459498,22626673.805518,6258851.3340802,7922479.62297469,20407179.3549517,10179843.7137479,11927022.3160607,8810321.68463004,5440308.57307187,11115349.8800469,11459360.4793813
246.05001,0.911,173780946.819139,190530293.306379,265627715.937112,201164076.045257,187742321.376033,239399483.398676,119682294.45966,125321160.355887,119173206.130842,131092303.24292,43187550.1873313,134910713.486677,227178454.181571,236713291.74642,291512198.395636,299552892.708461,211676064.079632,242617167.620035,136927338.543057,144935550.020098,139967172.453585,126300486.563271,132437533.746682,143231400.200181
248.10046,0.869,10478042.3087509,7212689.01822162,6634152.87488279,8625374.24716988,11150050.5474956,8714344.6558801,15373623.8993152,13374967.7456061,23043674.7632422,42936189.2722629,37271196.4237894,55503016.6256094,5300214.4501379,10734363.904703,5230531.84796388,5643136.32094965,11228310.1395615,14927019.2409353,32429378.181019,46169620.2199734,6207067.88984337,28414890.0996379,17147525.6349129,40400476.9341028
254.05697,1.026,6567718.22023061,10352026.7982883,6408332.7330638,3838490.46416772,6462522.21845705,942097.082832011,6538395.30317126,9820446.61228407,7522834.14401733,9031548.98552974,9985281.1062969,7669211.69558445,5341057.6964897,4844164.79922358,5443887.71501085,6575589.9847332,8166319.09333815,4003276.03553332,10195216.7488288,9205524.05337412,4500421.10019345,8133409.09674046,8562387.07351108,13489599.4514514
204.07368,0.83,4764957.47507666,10664398.4619378,16251434.744858,7211447.1563022,4536416.40499744,6669709.34230788,25894463.6244468,19180621.4742971,43242617.9363627,48220450.4856653,37450752.7802965,33623980.9720062,7750913.82322301,20581988.6334661,8486859.7756544,9687177.89904536,14415149.0968305,6039178.8189702,37149451.378193,65825285.013702,12403683.5436245,31024602.3357924,17572049.0236521,37100214.2316289
250.06199,1.087,416597.570433359,2620123.44716528,2838783.19293742,1587458.18701381,2158173.0441005,1574423.80233981,1824502.04283149,2508289.11116067,2949816.09021895,1182809.7079132,6576473.37803615,1650622.37463678,2482989.99859289,1618076.19973511,2370680.67755145,1836312.2258148,244794.025087127,111493.957437363,2017591.27745255,4651892.434547,4119936.54858404,3054214.64824476,3455559.64022193,2973493.88029123
237.0843,0.757,15921064.0742711,1365638.19731509,1268659.43415961,5898903.92314364,4107437.83537901,8886557.8298488,10522464.8610797,8572152.20248282,13411909.9656877,37642138.3714627,9471452.03942541,50754134.3535937,1957496.48880966,3343491.5756143,1837264.28519098,6613487.67431183,27694469.3418494,28151937.8141546,14169137.3263933,8504479.62780684,5030959.78850714,9064166.89015927,12195188.3415055,5718379.54563998
262.14152,3.477,10836983.3275412,11872044.3855202,10895882.399639,11532047.4847932,12406106.3016803,11735650.2907631,15543678.100386,12797203.5019967,12436959.7061428,13168204.1813323,12670441.903781,10789778.7442495,10893527.38243,10596632.0355431,11721276.8560189,11391399.5075314,11231435.7826269,10757893.9752065,13223725.3431667,14531844.222052,12615264.2394811,13041226.5201863,12882253.055461,14598029.501437
237.09969,3.522,1514421.52956937,1424563.89011215,1844818.16978687,4649516.08672567,3795861.05412493,6483627.36557113,10005870.5183936,8054806.07918261,6423573.52604631,7545045.40929761,6837186.26960639,7311287.82166593,1776462.33288422,1640998.64438877,2436759.48748131,4181468.26647394,5743111.19744103,3349596.02890775,6457059.91601554,9355208.89435529,8430894.10975097,9006206.28655808,11097112.2890264,8857057.4445361
270.12166,2.998,4750474.81956633,3980407.61809258,5514131.92395486,3545269.42765011,2976424.83507956,4301406.64111357,2647211.08193936,1242146.70349727,1178305.00726873,1026434.69270982,1457428.49970377,1071051.10872257,4901414.21311447,1360464.26849946,4900785.37049897,3806153.91247701,2600079.13440023,3414349.94986066,879815.589645322,2382749.65474488,831723.318889077,1125381.42792039,1266460.59159787,883319.073132882
294.18318,5.256,2444231.42639381,2091539.28361718,1875294.94008933,2572764.46371074,2007131.17311216,3567108.84949552,2703544.08512657,2149735.3111322,2532619.2450242,1971912.18785154,1843142.56324841,2231427.82078938,2235829.38145747,1472932.26861907,2336713.69702787,2428619.5928821,2418570.82995372,2210174.19080468,2235209.89379063,2515237.84193282,1925123.36476753,2036138.50146928,2216025.94760363,2588123.15197534
294.18314,5.017,8771184.04336985,9934350.91196361,9887568.56514024,11634157.0099324,5970823.13722915,11504335.4480865,14368301.2735836,12130462.2743947,10780558.1081637,7522658.08602836,9301656.01387315,8790944.49191134,11863933.5179375,9749362.91733966,10693687.2232923,11195063.3443493,9143952.19795628,8629704.29100097,10894688.3307053,10796991.4959573,9555761.56346095,10501031.7843239,8476183.4490482,11383361.0147787
230.01866,1.001,39648376.1689374,99223307.7311429,64962369.1856233,147143745.238274,110157615.586564,132040920.57397,161078059.579755,168550554.742057,145759466.273928,129768570.752934,181983271.949095,18901562.3652026,69900020.3227484,98456576.5547129,132805790.972093,126922740.331607,106943904.609668,107167398.595707,134166518.247597,125360541.902378,189160451.089792,130483151.956374,166971423.78304,145074058.242262
230.01857,0.806,36081636.9434276,43711475.130847,33950761.0608189,72836135.4972199,33178542.3718482,43958261.8165457,48799868.2916738,71058135.4465642,47295305.1735167,91753434.2551249,103816549.036247,88164018.3615851,38416396.1448855,48991216.0321179,4577666.41105695,67411257.281439,69345180.5695416,59360408.574079,19984211.7085405,26266400.2177059,68249440.1369114,74417305.5531988,71666682.7846395,95394956.5459924
219.11008,2.647,45828439.1242196,40654031.7697494,42254895.7263746,38313387.3970449,42348657.5139018,42751180.8299233,54073064.907447,43532686.711434,32802117.6428139,42465231.1422228,45467137.0374679,26471342.3906442,40426590.4626784,79300123.3181627,47496878.7739355,44349474.2253562,45979546.5203112,41300679.3060922,34959392.9591101,72120568.046346,77216403.8226928,35658570.4109846,36833093.6343383,45652729.1153464
230.15117,4.46,211028.786521537,119263.72989646,302762.029127179,393156.556215771,857678.022403543,805436.158975652,925269.490337123,394914.073766979,1078334.3688755,584653.668336058,896276.070343941,294711.191667421,260200.144062942,626715.97657721,516534.338291791,976314.702947182,2716352.08903692,782015.799298432,498659.821242423,2082039.15102715,544524.481519206,972843.57390037,277068.044330879,613277.044972073
204.08901,3.255,17540432.2418004,22531509.2351995,19273870.1940903,28146913.4093032,32180258.7233838,31940287.5216645,23275399.3301697,20605013.5125848,25074273.6928218,24080272.1717513,26340026.2796214,21129967.2923854,29800613.1508506,24658810.9903086,32131331.3479125,25565109.9726402,27972996.9033181,20234964.288666,19304388.6540432,24131295.5590857,27936588.9547004,23253882.8353928,27166256.126159,23693806.4404957
286.06888,3.158,744100.111848489,103320.330844075,122909.301531114,459450.507463795,774574.715001443,101316.03760088,2891306.93027568,155656.364783344,546476.797150113,3781494.01693012,1127845.32775528,354514.147616802,307962.937590458,252739.255685067,159425.821802858,133735.617946683,333397.371807214,149021.656073893,214030.333625812,678009.205677542,125541.597929018,453213.451270273,402763.677463702,185572.811957172
228.09927,3.555,2745971.02152009,2828493.90335916,3401350.14753233,3454206.69099399,2990451.06214689,3204764.92337928,4347890.50885646,3377724.17059367,3424160.90167265,3690566.6400635,3639886.161102,3080389.80053458,3037402.76222413,2706939.37944326,3012932.72584915,2876695.78074575,2837371.35172703,2928603.97827723,3562516.10309283,3954564.26703238,3319315.28943827,3679554.77296439,3542916.68752713,3993569.16580631
204.09893,3.191,2003080.31612515,1562975.69273964,2549877.67605792,2325409.1699767,840580.384005464,3992900.69875835,1367512.84314983,603451.180312997,839502.614754178,488924.012877533,644417.621887596,528698.16766725,1000187.13547019,389891.380705001,2113883.63824665,3215338.27802684,2052432.98333656,2438040.80443078,586613.886531137,507958.023319382,675828.437908792,635461.848656003,699636.878977725,578132.362010364
232.09427,3.247,1897221.31286477,1017666.75989269,2336463.9717836,1526959.81620562,963176.449292425,2708625.48982631,1354186.18936767,782274.080256555,863990.353110025,857539.431477142,1396273.38892992,1140009.1162953,1666851.77780396,586555.902442012,1440211.77103656,1720553.28617351,1571677.51329231,1392503.76819283,851009.205988828,886314.876598325,397369.316966971,559322.378150881,976783.377903839,771168.528768507
232.09429,2.954,6481493.77993026,4161936.45312411,11387208.9560665,6599388.42779247,3341641.78001716,8058183.15471969,16566193.658985,10372459.4083709,11212954.9206589,8567688.55380645,10894804.4572743,9805464.94303745,5513045.02529668,1571332.03513345,6161909.67513147,9155789.81909761,6155330.33523941,6088589.09651981,9720713.73045967,7540027.18110403,4731587.91323236,6243904.47284936,8284277.24723328,6996428.22292008
178.04688,0.763,53809383.5148461,81621540.7105854,89992252.2598938,21545753.3134765,88503217.2654436,123773570.775805,136189131.505416,91239367.9661663,101904508.898114,84817042.0755389,118994200.562401,83199917.572865,82342938.7536211,59951959.1024019,101772825.246523,103843788.250932,81302920.0134971,29097214.7984757,104035871.70555,138009722.776172,107960274.893667,100856079.72997,101080905.8458,96385518.1363429
189.95792,6.509,95397113.1246137,132633305.607502,89842526.611255,13345192.8674977,27231467.3223909,36966901.1076901,31729136.7890557,106060297.279032,89220345.8876832,43734867.206772,72817764.4736584,73070378.8888516,202751655.041692,83139853.0789583,146070254.626613,101296205.33881,61621970.7897108,76628476.6812654,79756320.221695,65971779.5200102,22183528.0481628,77449225.8180476,61783264.4035252,58114505.2260017
202.02336,0.968,2639193.19094913,3066536.04376364,3621867.36156837,4285193.87178813,4783144.51958008,5109631.33350422,6923583.53647157,5441170.68711452,5889298.80374172,7791691.0443062,3415899.71853864,6447187.2952914,3326516.89703701,3151888.03479674,3647460.67481852,4521438.68650753,4639468.43934539,5060201.31796627,5405871.09139482,4760189.69133293,6717049.02448951,5928015.00374933,8121682.68737683,4638768.69450952
228.07443,2.89,8817961.78344904,11408031.2501065,10814765.090371,10668974.0897078,12355712.4201103,15046662.0612951,9408396.42121423,7796206.33429136,6993793.96054705,10859230.4362906,9934967.14392716,7294084.39331757,13291826.8502407,14378117.2013733,11356579.3894128,10758828.342313,10275445.1310972,12261248.6451598,7899944.79591798,13432801.0398304,6582249.13711996,7265843.48132921,7294332.66289924,9098680.79082724
216.00278,1.226,10349978.2507668,8479472.1841643,7623534.04153275,11877823.1903951,9991652.57917618,11605251.294807,10682276.8833689,10357995.7161834,10494932.4975887,12149816.8319506,12464522.6512455,12601718.4806836,7538775.50384879,7038028.46462254,8648587.31169675,9190842.46445978,13482952.4099734,11554085.8267095,9868052.39137362,9242248.73583397,12852197.5785694,9624000.76743675,12984674.0890455,9399007.39107164
323.05163,2.842,139125856.388509,152490239.384369,162278267.010318,66958222.9018913,132062709.899164,100038045.93901,130978937.166549,139468744.843499,107616715.076276,106333669.75486,136978805.379264,106863277.006419,152196900.936222,182228441.693938,140850643.821678,117478464.151243,86221384.0292908,80585997.8329248,95732129.9885156,107783460.663028,148971122.069966,112645846.195993,115638501.95468,142368811.630669
